ano,tipo_eleccion,codmpio,municipio,porc_afrocolombianos,porc_campesinos,porc_católicos/cristianos,porc_derecha,porc_ex-militantes_de_grupos_armados,porc_indígenas,porc_información_insuficiente,porc_izquierda,porc_mujeres,"porc_ni_derecha,_ni_izquierda",porc_partido_tradicional,lag_1_porc_afrocolombianos,lag_1_porc_campesinos,lag_1_porc_católicos/cristianos,lag_1_porc_derecha,lag_1_porc_ex-militantes_de_grupos_armados,lag_1_porc_indígenas,lag_1_porc_información_insuficiente,lag_1_porc_izquierda,lag_1_porc_mujeres,"lag_1_porc_ni_derecha,_ni_izquierda",lag_1_porc_partido_tradicional,fragmentacion,dominancia
2011.0,Asamblea Departamental,19001.0,POPAYAN,1.7759186893426533,0.0,11.126093896196819,9.682242647733318,0.0,4.8791898288293245,35.21199112040655,4.5920707432072945,0.0,7.504540701194343,25.227952373089696,2.3434744974834096,0.0,8.209106744034452,5.749153121961124,0.0,3.185543765160987,34.80161147265947,5.81968176620823,0.0,12.577608224067365,27.313820408424967,4.549103519716733,35.21199112040655
2015.0,Asamblea Departamental,19001.0,POPAYAN,0.0,0.0,9.335357085796453,17.845502476433936,0.0,8.884007029876976,37.55392235181339,3.1282952548330405,0.0,9.88816104809075,13.364754753155456,1.7759186893426533,0.0,11.126093896196819,9.682242647733318,0.0,4.8791898288293245,35.21199112040655,4.5920707432072945,0.0,7.504540701194343,25.227952373089696,4.585027195758999,37.55392235181339
2019.0,Asamblea Departamental,19001.0,POPAYAN,0.9967884627037509,0.0,3.431194328303945,8.253044900927105,0.0,3.865963764164091,40.142701327031446,4.9922741319760044,0.0,23.80021814215597,14.517814942737683,0.0,0.0,9.335357085796453,17.845502476433936,0.0,8.884007029876976,37.55392235181339,3.1282952548330405,0.0,9.88816104809075,13.364754753155456,3.9850136184444764,40.142701327031446
1994.0,Concejo Municipal,19001.0,POPAYAN,0.0,0.0,1.5622558975160132,0.0,9.589647450919127,2.6193823881685154,23.321876790084882,0.0,0.0,0.0,62.90683747331146,0.0,0.0,4.556069979923792,0.0,13.385504158643013,0.0,32.2940140123735,0.29090015159585364,0.0,0.0,49.47351169746384,2.1727589855078784,62.90683747331146
1997.0,Concejo Municipal,19001.0,POPAYAN,0.0,0.0,0.9404285455473756,1.744157320025693,3.2742065648829817,2.6747039544114495,23.028146976958677,6.115256023848346,0.0,0.0,62.223100614325475,0.0,0.0,1.5622558975160132,0.0,9.589647450919127,2.6193823881685154,23.321876790084882,0.0,0.0,0.0,62.90683747331146,2.241545781462854,62.223100614325475
2000.0,Concejo Municipal,19001.0,POPAYAN,0.0,0.0,3.3521667432618742,7.577518855937932,0.0,8.33040469303344,29.35578924603282,14.296720823984213,0.0,2.875023654402422,34.2123759833473,0.0,0.0,0.9404285455473756,1.744157320025693,3.2742065648829817,2.6747039544114495,23.028146976958677,6.115256023848346,0.0,0.0,62.223100614325475,4.196457182879187,34.2123759833473
2003.0,Concejo Municipal,19001.0,POPAYAN,8.051883197098325,0.0,6.6312718479775015,9.10190028123111,1.479748731831682,8.841695797303336,35.02904302573133,5.767866060398981,0.0,2.732147081241622,22.364443977186113,0.0,0.0,3.3521667432618742,7.577518855937932,0.0,8.33040469303344,29.35578924603282,14.296720823984213,0.0,2.875023654402422,34.2123759833473,4.902077244155054,35.02904302573133
2007.0,Concejo Municipal,19001.0,POPAYAN,0.0,0.0,11.70916462178598,7.266616878267364,0.0,4.153419396137843,25.29819694868238,4.9045129627653905,0.0,13.730929264909847,32.93715992745119,8.051883197098325,0.0,6.6312718479775015,9.10190028123111,1.479748731831682,8.841695797303336,35.02904302573133,5.767866060398981,0.0,2.732147081241622,22.364443977186113,4.66285878361545,32.93715992745119
2011.0,Concejo Municipal,19001.0,POPAYAN,3.2398257941736204,0.0,8.749634021373152,9.226321182842923,0.0,9.045161762553066,29.0742570633875,3.131862099253404,0.0,12.489935587761675,25.043002488654665,0.0,0.0,11.70916462178598,7.266616878267364,0.0,4.153419396137843,25.29819694868238,4.9045129627653905,0.0,13.730929264909847,32.93715992745119,5.284674951697441,29.0742570633875
2015.0,Concejo Municipal,19001.0,POPAYAN,0.0,0.0,8.552114197653452,14.472503117875554,0.0,12.740791344618588,21.12767799693376,2.5975676598854527,0.0,15.954784846727621,24.554560836305576,3.2398257941736204,0.0,8.749634021373152,9.226321182842923,0.0,9.045161762553066,29.0742570633875,3.131862099253404,0.0,12.489935587761675,25.043002488654665,5.696293497690793,24.554560836305576
1998.0,Cámara de Representantes,19001.0,POPAYAN,0.0,0.0,0.0,0.0,0.0,1.5014381880336733,22.56976341430357,1.269520955378522,0.0,0.0,74.65927744228424,0.0,0.0,0.0,0.0,0.0,0.0,43.475416271386045,0.0,0.0,0.0,56.524583728613955,1.642773099007643,74.65927744228424
2002.0,Cámara de Representantes,19001.0,POPAYAN,1.0194637848304928,0.0,5.4732105990061655,6.790255293095838,2.5102159953298306,5.824897128130651,26.03192231572053,2.891802998590406,0.0,2.547235629974513,46.91099625532157,0.0,0.0,0.0,0.0,0.0,1.5014381880336733,22.56976341430357,1.269520955378522,0.0,0.0,74.65927744228424,3.321721699776043,46.91099625532157
2006.0,Cámara de Representantes,19001.0,POPAYAN,1.5364999227242284,0.0,10.518520426562258,8.183504198650251,0.0,4.673896244397507,28.616506104785945,1.3858121683581475,0.0,13.628870228221112,31.456390706300553,1.0194637848304928,0.0,5.4732105990061655,6.790255293095838,2.5102159953298306,5.824897128130651,26.03192231572053,2.891802998590406,0.0,2.547235629974513,46.91099625532157,4.549816851892431,31.456390706300553
2010.0,Cámara de Representantes,19001.0,POPAYAN,3.1338416262342768,0.0,10.095787835058575,16.207801652141306,0.0,9.215176065540241,29.897621780085675,1.1646800822661834,0.0,0.0,30.285090958673745,1.5364999227242284,0.0,10.518520426562258,8.183504198650251,0.0,4.673896244397507,28.616506104785945,1.3858121683581475,0.0,13.628870228221112,31.456390706300553,4.401855607476881,30.285090958673745
2014.0,Cámara de Representantes,19001.0,POPAYAN,1.6048836782898497,0.0,10.008951972130246,9.97767399721734,1.9370773428821035,0.4184777333175146,29.450909757649622,2.2466214394339765,0.0,15.940981696991921,28.41442238208743,3.1338416262342768,0.0,10.095787835058575,16.207801652141306,0.0,9.215176065540241,29.897621780085675,1.1646800822661834,0.0,0.0,30.285090958673745,4.672604979279142,29.450909757649622
2018.0,Cámara de Representantes,19001.0,POPAYAN,2.1500082061381915,0.0,9.398187739165738,26.40130607167846,0.0,4.4131747389152345,28.687795312999388,3.0293606986446915,0.0,4.847668161047621,21.07249907141068,1.6048836782898497,0.0,10.008951972130246,9.97767399721734,1.9370773428821035,0.4184777333175146,29.450909757649622,2.2466214394339765,0.0,15.940981696991921,28.41442238208743,4.741200904958744,28.687795312999388
1994.0,Gobernación,19001.0,POPAYAN,0.0,0.0,0.0,0.0,0.0,0.0,9.583078802687844,0.0,0.0,0.0,90.41692119731216,0.0,0.0,0.0,0.0,0.0,0.6860503103560928,58.54949362953283,0.6795164978765109,0.0,0.0,40.08493956223456,1.2096205908713198,90.41692119731216
1997.0,Gobernación,19001.0,POPAYAN,0.0,0.0,0.0,0.0,0.0,0.0,41.96645884039609,0.0,0.0,0.0,58.03354115960391,0.0,0.0,0.0,0.0,0.0,0.0,9.583078802687844,0.0,0.0,0.0,90.41692119731216,1.9496690717705984,58.03354115960391
2000.0,Gobernación,19001.0,POPAYAN,0.0,0.0,0.0,0.0,0.0,0.0,65.37030546493759,0.0,0.0,0.0,34.62969453506241,0.0,0.0,0.0,0.0,0.0,0.0,41.96645884039609,0.0,0.0,0.0,58.03354115960391,1.827320887785939,65.37030546493759
2003.0,Gobernación,19001.0,POPAYAN,0.0,0.0,0.5793742757821553,0.0,0.0,0.0,19.97978353590888,39.64152757575011,0.0,0.0,39.79931461255886,0.0,0.0,0.0,0.0,0.0,0.0,65.37030546493759,0.0,0.0,0.0,34.62969453506241,2.812968342372775,39.79931461255886
2007.0,Gobernación,19001.0,POPAYAN,39.53102568192694,0.0,0.0,0.0,0.0,3.075450630084543,24.109108310735365,4.69293348221407,0.0,0.0,28.591481895039085,0.0,0.0,0.5793742757821553,0.0,0.0,0.0,19.97978353590888,39.64152757575011,0.0,0.0,39.79931461255886,3.3412342908041666,39.53102568192694
2011.0,Gobernación,19001.0,POPAYAN,2.0188658589986863,0.0,12.652350021894614,0.0,0.0,36.56126842796672,20.369289154867904,0.0,0.0,6.354911691723836,22.04331484454824,39.53102568192694,0.0,0.0,0.0,0.0,3.075450630084543,24.109108310735365,4.69293348221407,0.0,0.0,28.591481895039085,4.09486206245791,36.56126842796672
2015.0,Gobernación,19001.0,POPAYAN,0.0,34.5162739734666,0.0,9.718664028567149,0.0,0.0,55.76506199796625,0.0,0.0,0.0,0.0,2.0188658589986863,0.0,12.652350021894614,0.0,0.0,36.56126842796672,20.369289154867904,0.0,0.0,6.354911691723836,22.04331484454824,2.275018972165122,55.76506199796625
1994.0,Presidencia,19001.0,POPAYAN,0.0,0.0,0.1252804573875608,0.0,0.0,0.0,52.437843809437034,0.18564285958338553,0.0,0.0,47.251232873592016,0.0,0.0,0.5019789554976349,0.0,15.571001061878558,0.0,2.4254271647842454,0.26305627956366445,0.0,18.838690993339124,62.399845544936774,2.007042056311335,52.437843809437034
1998.0,Presidencia,19001.0,POPAYAN,0.030333735631812988,0.0,0.04646870139341564,0.0,0.04711410002387975,0.0,66.56770554332884,0.0,0.0,0.010326378087425698,33.298051541534626,0.0,0.0,0.1252804573875608,0.0,0.0,0.0,52.437843809437034,0.18564285958338553,0.0,0.0,47.251232873592016,1.8050459853833392,66.56770554332884
2002.0,Presidencia,19001.0,POPAYAN,0.0,0.0,0.0,0.0,0.03972321886212199,0.2037416709379805,12.251409533572527,10.879036391594054,0.0,53.3623782675551,23.263710917478218,0.030333735631812988,0.0,0.04646870139341564,0.0,0.04711410002387975,0.0,66.56770554332884,0.0,0.0,0.010326378087425698,33.298051541534626,2.7343044507847387,53.3623782675551
2006.0,Presidencia,19001.0,POPAYAN,0.0,0.0,0.0,0.0,0.0,1.3046042816002221,4.489781756358211,29.827787608572454,0.0,54.52043070446319,9.857395649005934,0.0,0.0,0.0,0.0,0.03972321886212199,0.2037416709379805,12.251409533572527,10.879036391594054,0.0,53.3623782675551,23.263710917478218,2.511803807953115,54.52043070446319
2010.0,Presidencia,19001.0,POPAYAN,0.02567816021117719,0.0,0.0,45.42209759755133,0.0,0.0,4.510625622695385,5.049866987130106,0.0,38.91319754722214,6.078534085189864,0.0,0.0,0.0,0.0,0.0,1.3046042816002221,4.489781756358211,29.827787608572454,0.0,54.52043070446319,9.857395649005934,2.7320911204667477,45.42209759755133
2014.0,Presidencia,19001.0,POPAYAN,0.0,0.0,0.0,70.24951272713203,0.0,0.0,8.100095278168725,8.750114865812549,0.0,4.583992300363217,8.316284828523479,0.02567816021117719,0.0,0.0,45.42209759755133,0.0,0.0,4.510625622695385,5.049866987130106,0.0,38.91319754722214,6.078534085189864,1.9352302918100406,70.24951272713203
2018.0,Presidencia,19001.0,POPAYAN,0.18922059998547253,0.0,0.0,30.7401757826687,0.0,0.0,17.09958596644149,48.39798067843394,0.0,3.5730369724704003,0.0,0.0,0.0,0.0,70.24951272713203,0.0,0.0,8.100095278168725,8.750114865812549,0.0,4.583992300363217,8.316284828523479,2.7835604864651007,48.39798067843394
1994.0,Senado,19001.0,POPAYAN,2.080738022288812,0.14140938015555032,2.7372815730110096,1.3332884414666173,2.676677552944345,4.531833944985017,13.268913504595806,1.0572034611629237,0.0,2.70024578297027,69.47240833641965,0.0,0.0,0.9877750611246943,0.886715566422168,14.444987775061124,1.0268948655256724,30.8720456397718,0.23145884270578646,0.0,8.048899755501223,43.50122249388753,1.9793316018700584,69.47240833641965
1998.0,Senado,19001.0,POPAYAN,0.09040501446480231,0.0,0.6840646094503375,1.1210221793635486,0.39175506268081,1.9211065573770492,25.200397782063643,1.8638500482160079,0.04068225650916104,1.1888259402121504,67.49789054966249,2.080738022288812,0.14140938015555032,2.7372815730110096,1.3332884414666173,2.676677552944345,4.531833944985017,13.268913504595806,1.0572034611629237,0.0,2.70024578297027,69.47240833641965,1.9225256363329704,67.49789054966249
2002.0,Senado,19001.0,POPAYAN,1.556676796055272,0.0,4.919442692506164,11.536035777765036,0.17057508170403074,6.944842612235537,27.00963247520211,4.2084742847313805,0.0,6.159337193968236,37.49498308583223,0.09040501446480231,0.0,0.6840646094503375,1.1210221793635486,0.39175506268081,1.9211065573770492,25.200397782063643,1.8638500482160079,0.04068225650916104,1.1888259402121504,67.49789054966249,4.168391497026755,37.49498308583223
2006.0,Senado,19001.0,POPAYAN,0.0,0.0,9.962500483241195,13.602917488176699,0.0,3.233205757657762,19.02939395110888,6.279558253115295,0.0,12.666073890800375,35.226350175899796,1.556676796055272,0.0,4.919442692506164,11.536035777765036,0.17057508170403074,6.944842612235537,27.00963247520211,4.2084742847313805,0.0,6.159337193968236,37.49498308583223,4.7673071195921946,35.226350175899796
2010.0,Senado,19001.0,POPAYAN,0.1406246456032117,0.0,10.45045249381932,17.225385016670824,0.0,1.5128490099571321,25.223978770214796,4.97743201252013,0.0,2.9894077887908552,37.47987026242373,0.0,0.0,9.962500483241195,13.602917488176699,0.0,3.233205757657762,19.02939395110888,6.279558253115295,0.0,12.666073890800375,35.226350175899796,4.02749084382602,37.47987026242373
